"fdc_id","nutrient_id","amount"
"2708453","205","79.52"
"2708453","208","365"
"2708453","204","1.6"
"2708453","203","6.4"
"2708454","208","371"
"2708454","205","77.82"
"2708454","204","2.57"
"2708454","203","7.74"
"2708455","208","358"
"2708455","205","79.81"
"2708455","203","6.96"
"2708455","204","1.21"
"2708456","205","75.03"
"2708456","204","2.42"
"2708456","208","361"
"2708456","203","9.65"
"2708457","204","1.41"
"2708457","203","9.52"
"2708457","208","367"
"2708457","205","78.92"
"2708458","203","4.95"
"2708458","204","0.92"
"2708458","208","372"
"2708458","205","86.01"
"2708459","205","82.24"
"2708459","208","383"
"2708459","203","5.14"
"2708459","204","3.23"
"2708460","203","4.28"
"2708460","208","384"
"2708460","205","82.9"
"2708460","204","3.89"
"2708461","208","420"
"2708461","205","67.35"
"2708461","203","9.82"
"2708461","204","13.01"
"2708462","205","76.25"
"2708462","208","392"
"2708462","204","6.06"
"2708462","203","7.43"
"2708463","204","3.32"
"2708463","208","380"
"2708463","203","5.58"
"2708463","205","80.74"
"2708464","203","8.62"
"2708464","204","5.37"
"2708464","208","385"
"2708464","205","75.99"
"2708465","208","373"
"2708465","203","11.64"
"2708465","205","73.96"
"2708465","204","3.59"
"2708466","208","379"
"2708466","204","5.22"
"2708466","203","10.4"
"2708466","205","73.27"
"2708467","208","372"
"2708467","204","4.07"
"2708467","205","76.61"
"2708467","203","8.17"
"2708468","205","76.24"
"2708468","208","373"
"2708468","203","8.54"
"2708468","204","3.76"
"2708469","208","353"
"2708469","204","1.18"
"2708469","205","78.74"
"2708469","203","8.13"
"2708470","203","7.01"
"2708470","205","77.43"
"2708470","208","357"
"2708470","204","2.19"
"2708471","205","68.01"
"2708471","208","356"
"2708471","204","1.58"
"2708471","203","19.04"
"2708472","203","7.33"
"2708472","204","1.15"
"2708472","205","80.94"
"2708472","208","363"
"2708473","203","5.66"
"2708473","204","2.16"
"2708473","208","380"
"2708473","205","83.81"
"2708474","208","375"
"2708474","204","1.27"
"2708474","203","4.77"
"2708474","205","84.68"
"2708475","205","71.96"
"2708475","208","379"
"2708475","204","5.77"
"2708475","203","10.52"
"2708476","205","75.04"
"2708476","204","1.52"
"2708476","203","10.48"
"2708476","208","356"
"2708477","203","29.1"
"2708477","208","382"
"2708477","205","49.6"
"2708477","204","10.7"
"2708478","205","77.2"
"2708478","204","1.66"
"2708478","203","9.5"
"2708478","208","357"
"2708479","203","11.88"
"2708479","204","1.68"
"2708479","205","73.85"
"2708479","208","358"
"2708480","208","359"
"2708480","204","1.47"
"2708480","203","10.06"
"2708480","205","76.27"
"2708481","203","6.88"
"2708481","205","78.46"
"2708481","208","381"
"2708481","204","4.44"
"2708482","208","370"
"2708482","203","9.41"
"2708482","205","73.72"
"2708482","204","3.89"
"2708483","205","82.57"
"2708483","208","383"
"2708483","203","4.71"
"2708483","204","3.56"
"2708484","205","81.44"
"2708484","204","4.61"
"2708484","208","384"
"2708484","203","5.37"
"2708485","203","7.34"
"2708485","205","73.05"
"2708485","208","422"
"2708485","204","11.1"
"2708486","205","76.12"
"2708486","204","5.71"
"2708486","208","388"
"2708486","203","8.02"
"2708487","208","376"
"2708487","203","8.42"
"2708487","205","76.89"
"2708487","204","3.67"
"2708488","208","216"
"2708488","204","4.25"
"2708488","205","64.51"
"2708488","203","15.55"
"2708489","203","13.15"
"2708489","205","67.7"
"2708489","204","6.52"
"2708489","208","379"
"2708490","205","68.34"
"2708490","203","10.4"
"2708490","204","10.15"
"2708490","208","403"
"2708491","204","6.6"
"2708491","208","376"
"2708491","205","69.4"
"2708491","203","13.2"
"2708492","203","10.99"
"2708492","204","6.36"
"2708492","208","394"
"2708492","205","73.48"
"2708493","204","2.19"
"2708493","208","390"
"2708493","205","83.14"
"2708493","203","6.65"
"2708494","204","2.17"
"2708494","208","388"
"2708494","203","6.51"
"2708494","205","83.4"
"2708495","203","6.53"
"2708495","204","6.43"
"2708495","208","404"
"2708495","205","80.47"
"2708496","203","6.67"
"2708496","205","80.06"
"2708496","208","407"
"2708496","204","6.67"
"2708497","205","74.22"
"2708497","208","392"
"2708497","203","10.64"
"2708497","204","6.13"
"2708498","203","1.92"
"2708498","205","18.4"
"2708498","204","0.96"
"2708498","208","89"
"2708499","203","1.38"
"2708499","205","16.09"
"2708499","204","0.3"
"2708499","208","73"
"2708500","205","13.77"
"2708500","204","1.3"
"2708500","203","2.54"
"2708500","208","76"
"2708501","208","75"
"2708501","205","15"
"2708501","203","1.87"
"2708501","204","0.89"
"2708502","208","88"
"2708502","204","0.68"
"2708502","205","19.24"
"2708502","203","1.46"
"2708503","205","18.4"
"2708503","208","89"
"2708503","204","0.96"
"2708503","203","1.92"
"2708504","208","87"
"2708504","204","0.27"
"2708504","203","1.12"
"2708504","205","19.98"
"2708505","203","10.63"
"2708505","204","10.67"
"2708505","208","195"
"2708505","205","14.9"
"2708506","204","20.98"
"2708506","203","9.96"
"2708506","205","26.32"
"2708506","208","328"
"2708507","208","249"
"2708507","205","15.3"
"2708507","203","15.47"
"2708507","204","13.94"
"2708508","205","16.49"
"2708508","204","9.32"
"2708508","208","179"
"2708508","203","7.45"
"2708509","208","167"
"2708509","204","8.02"
"2708509","203","7.83"
"2708509","205","16.29"
"2708510","203","5.28"
"2708510","208","163"
"2708510","204","7.36"
"2708510","205","19.3"
"2708511","204","10.4"
"2708511","205","15.12"
"2708511","203","6.91"
"2708511","208","181"
"2708512","204","9.26"
"2708512","203","7.24"
"2708512","205","14.96"
"2708512","208","171"
"2708513","205","17.56"
"2708513","208","167"
"2708513","204","8.7"
"2708513","203","5"
"2708514","205","15.62"
"2708514","203","15.31"
"2708514","208","246"
"2708514","204","13.56"
"2708515","205","15.3"
"2708515","208","249"
"2708515","203","15.47"
"2708515","204","13.94"
"2708516","208","212"
"2708516","205","19.14"
"2708516","203","10.63"
"2708516","204","10.61"
"2708517","205","15.3"
"2708517","203","14.82"
"2708517","204","14.5"
"2708517","208","251"
"2708518","205","19.14"
"2708518","208","214"
"2708518","203","10.31"
"2708518","204","10.89"
"2708519","203","16.23"
"2708519","204","9.6"
"2708519","208","211"
"2708519","205","15.3"
"2708520","205","19.14"
"2708520","203","11.02"
"2708520","204","8.44"
"2708520","208","193"
"2708521","205","22.99"
"2708521","204","7.28"
"2708521","208","176"
"2708521","203","5.8"
"2708522","208","257"
"2708522","203","16.71"
"2708522","204","12.27"
"2708522","205","18.87"
"2708523","203","11.85"
"2708523","208","221"
"2708523","205","22.73"
"2708523","204","8.92"
"2708524","208","260"
"2708524","205","18.87"
"2708524","204","12.83"
"2708524","203","16.06"
"2708525","203","11.53"
"2708525","208","222"
"2708525","204","9.2"
"2708525","205","22.73"
"2708526","205","18.87"
"2708526","203","17.48"
"2708526","204","7.91"
"2708526","208","220"
"2708527","204","6.74"
"2708527","205","22.73"
"2708527","203","12.24"
"2708527","208","202"
"2708528","203","6.99"
"2708528","205","26.59"
"2708528","204","5.57"
"2708528","208","184"
"2708529","205","22.99"
"2708529","208","275"
"2708529","204","15.29"
"2708529","203","11.62"
"2708530","205","15.94"
"2708530","203","15.15"
"2708530","208","243"
"2708530","204","13.18"
"2708531","208","205"
"2708531","203","10.07"
"2708531","205","19.98"
"2708531","204","9.68"
"2708532","205","24.01"
"2708532","203","5"
"2708532","208","167"
"2708532","204","6.18"
"2708533","204","13.45"
"2708533","205","27.75"
"2708533","208","275"
"2708533","203","12.19"
"2708534","208","219"
"2708534","205","23.87"
"2708534","203","11.12"
"2708534","204","8.54"
"2708535","208","267"
"2708535","204","10.68"
"2708535","203","13.28"
"2708535","205","28.33"
"2708536","204","8.03"
"2708536","203","10.44"
"2708536","208","231"
"2708536","205","28.24"
"2708537","208","219"
"2708537","205","23.87"
"2708537","203","11.12"
"2708537","204","8.54"
"2708538","203","10.78"
"2708538","204","8.29"
"2708538","205","26.05"
"2708538","208","225"
"2708539","204","11.02"
"2708539","203","12.89"
"2708539","208","268"
"2708539","205","28.33"
"2708540","203","10.17"
"2708540","205","28.24"
"2708540","204","8.26"
"2708540","208","232"
"2708541","208","220"
"2708541","205","23.87"
"2708541","203","10.85"
"2708541","204","8.78"
"2708542","203","10.51"
"2708542","208","226"
"2708542","204","8.52"
"2708542","205","26.05"
"2708543","205","28.33"
"2708543","208","244"
"2708543","204","8.06"
"2708543","203","13.74"
"2708544","203","10.76"
"2708544","204","6.2"
"2708544","205","28.24"
"2708544","208","215"
"2708545","208","203"
"2708545","203","11.45"
"2708545","204","6.71"
"2708545","205","23.87"
"2708546","204","6.45"
"2708546","203","11.1"
"2708546","205","26.05"
"2708546","208","209"
"2708547","205","30.84"
"2708547","204","3.95"
"2708547","203","7.41"
"2708547","208","188"
"2708548","205","29.49"
"2708548","208","196"
"2708548","204","5.16"
"2708548","203","8.1"
"2708549","205","32.2"
"2708549","208","202"
"2708549","203","6.89"
"2708549","204","4.87"
"2708550","205","29.63"
"2708550","208","262"
"2708550","203","12.85"
"2708550","204","9.75"
"2708551","205","29.59"
"2708551","208","224"
"2708551","204","6.91"
"2708551","203","9.84"
"2708552","204","7.45"
"2708552","205","24.99"
"2708552","208","211"
"2708552","203","10.56"
"2708553","208","218"
"2708553","203","10.2"
"2708553","204","7.18"
"2708553","205","27.29"
"2708554","204","16.53"
"2708554","205","30.59"
"2708554","203","13.69"
"2708554","208","328"
"2708555","208","145"
"2708555","204","5.44"
"2708555","205","10.58"
"2708555","203","13.03"
"2708556","208","213"
"2708556","203","19.97"
"2708556","204","14.21"
"2708556","205","0.27"
"2708557","204","8.05"
"2708557","203","11.92"
"2708557","205","14.21"
"2708557","208","181"
"2708558","205","6.94"
"2708558","204","8.91"
"2708558","208","161"
"2708558","203","13.06"
"2708559","208","171"
"2708559","203","12.49"
"2708559","204","8.48"
"2708559","205","10.58"
"2708560","203","21.04"
"2708560","208","161"
"2708560","205","0.27"
"2708560","204","8.11"
"2708561","204","5"
"2708561","203","12.46"
"2708561","205","14.21"
"2708561","208","155"
"2708562","205","6.94"
"2708562","203","13.6"
"2708562","204","5.87"
"2708562","208","135"
"2708563","205","10.58"
"2708563","208","145"
"2708563","204","5.44"
"2708563","203","13.03"
"2708564","204","3.42"
"2708564","203","8.04"
"2708564","208","129"
"2708564","205","17.3"
"2708565","205","14.64"
"2708565","203","10.03"
"2708565","204","9.02"
"2708565","208","178"
"2708566","203","9.76"
"2708566","208","191"
"2708566","204","10.54"
"2708566","205","14.64"
"2708567","208","192"
"2708567","205","14.64"
"2708567","204","10.74"
"2708567","203","9.54"
"2708568","204","9.02"
"2708568","205","14.64"
"2708568","208","178"
"2708568","203","10.03"
"2708569","208","165"
"2708569","205","17.34"
"2708569","203","6.37"
"2708569","204","8.2"
"2708570","205","15.8"
"2708570","208","174"
"2708570","203","7.38"
"2708570","204","9.04"
"2708571","203","7.38"
"2708571","204","9.04"
"2708571","205","15.8"
"2708571","208","174"
"2708572","205","15.8"
"2708572","203","7.38"
"2708572","204","9.04"
"2708572","208","174"
"2708573","203","7.38"
"2708573","208","174"
"2708573","204","9.04"
"2708573","205","15.8"
"2708574","203","3.48"
"2708574","208","186"
"2708574","205","26.68"
"2708574","204","7.21"
"2708575","204","9.04"
"2708575","205","15.8"
"2708575","208","174"
"2708575","203","7.38"
"2708576","204","15.85"
"2708576","205","23.85"
"2708576","208","265"
"2708576","203","7.6"
"2708577","204","15.74"
"2708577","208","266"
"2708577","203","4.46"
"2708577","205","27.83"
"2708578","204","15.96"
"2708578","208","265"
"2708578","203","10.73"
"2708578","205","19.87"
"2708579","205","18.26"
"2708579","203","9.28"
"2708579","208","220"
"2708579","204","12.45"
"2708580","204","13.33"
"2708580","208","242"
"2708580","205","19.87"
"2708580","203","11.2"
"2708581","203","9.62"
"2708581","208","203"
"2708581","205","18.26"
"2708581","204","10.48"
"2708582","204","11.37"
"2708582","203","4.62"
"2708582","208","210"
"2708582","205","23.28"
"2708583","208","324"
"2708583","203","10.65"
"2708583","205","22.39"
"2708583","204","21.59"
"2708584","208","207"
"2708584","205","20.17"
"2708584","204","11.81"
"2708584","203","5.83"
"2708585","205","13.12"
"2708585","208","296"
"2708585","203","16.99"
"2708585","204","19.36"
"2708586","203","11.41"
"2708586","204","15.59"
"2708586","205","16.64"
"2708586","208","252"
"2708587","208","324"
"2708587","205","25.76"
"2708587","203","12.08"
"2708587","204","18.8"
"2708588","203","7.36"
"2708588","205","26.81"
"2708588","204","13.78"
"2708588","208","260"
"2708589","208","304"
"2708589","205","25.76"
"2708589","203","12.5"
"2708589","204","16.42"
"2708590","204","16.21"
"2708590","205","28.62"
"2708590","203","13.36"
"2708590","208","316"
"2708591","203","13.36"
"2708591","205","28.62"
"2708591","208","316"
"2708591","204","16.21"
"2708592","204","15.13"
"2708592","203","14.07"
"2708592","208","305"
"2708592","205","27.32"
"2708593","208","287"
"2708593","204","12.99"
"2708593","203","14.45"
"2708593","205","27.32"
"2708594","203","8.14"
"2708594","208","253"
"2708594","204","11.32"
"2708594","205","29.18"
"2708595","204","13.22"
"2708595","203","11.1"
"2708595","205","28.22"
"2708595","208","279"
"2708596","204","12.14"
"2708596","208","270"
"2708596","203","11.29"
"2708596","205","28.22"
"2708597","205","20.06"
"2708597","208","249"
"2708597","203","10.91"
"2708597","204","13.71"
"2708598","204","13.93"
"2708598","203","11.43"
"2708598","205","19.09"
"2708598","208","249"
"2708599","208","309"
"2708599","203","11.16"
"2708599","205","32.15"
"2708599","204","15.32"
"2708600","208","287"
"2708600","205","31.61"
"2708600","203","12.17"
"2708600","204","12.46"
"2708601","204","10.41"
"2708601","203","12.53"
"2708601","205","31.61"
"2708601","208","269"
"2708602","204","13.56"
"2708602","203","9.9"
"2708602","205","29.25"
"2708602","208","281"
"2708603","203","11.7"
"2708603","208","219"
"2708603","204","11.02"
"2708603","205","17.99"
"2708604","205","17.99"
"2708604","204","9.8"
"2708604","208","206"
"2708604","203","11.33"
"2708605","204","12.24"
"2708605","203","12.07"
"2708605","208","231"
"2708605","205","17.99"
"2708606","208","189"
"2708606","204","8.92"
"2708606","205","18.35"
"2708606","203","8.33"
"2708607","204","7.84"
"2708607","205","20.43"
"2708607","203","3.22"
"2708607","208","166"
"2708608","204","13.25"
"2708608","208","256"
"2708608","205","22.39"
"2708608","203","11.72"
"2708609","208","229"
"2708609","205","31.5"
"2708609","204","9.01"
"2708609","203","5.59"
"2708610","208","232"
"2708610","205","23.02"
"2708610","203","11.51"
"2708610","204","10.43"
"2708611","203","8.55"
"2708611","205","27.26"
"2708611","204","9.72"
"2708611","208","230"
"2708612","208","263"
"2708612","205","28.8"
"2708612","204","11.07"
"2708612","203","11.91"
"2708613","205","29.02"
"2708613","208","268"
"2708613","203","10.36"
"2708613","204","12.28"
"2708614","205","33.33"
"2708614","204","9.69"
"2708614","208","266"
"2708614","203","11.39"
"2708615","203","11.39"
"2708615","205","33.33"
"2708615","208","266"
"2708615","204","9.69"
"2708616","204","9.69"
"2708616","203","11.39"
"2708616","208","266"
"2708616","205","33.33"
"2708617","203","10.81"
"2708617","208","271"
"2708617","204","10.54"
"2708617","205","33.17"
"2708618","208","274"
"2708618","204","11.63"
"2708618","205","30"
"2708618","203","12.23"
"2708619","208","250"
"2708619","204","8.59"
"2708619","203","13.67"
"2708619","205","29.7"
"2708620","204","7.91"
"2708620","205","31.31"
"2708620","203","12.72"
"2708620","208","247"
"2708621","208","254"
"2708621","203","14.62"
"2708621","204","9.27"
"2708621","205","28.08"
"2708622","203","12.08"
"2708622","205","31.71"
"2708622","204","10.29"
"2708622","208","268"
"2708623","203","11.41"
"2708623","208","272"
"2708623","204","11"
"2708623","205","31.83"
"2708624","204","10.81"
"2708624","208","240"
"2708624","205","26.51"
"2708624","203","9.24"
"2708625","204","11.49"
"2708625","203","9.76"
"2708625","208","253"
"2708625","205","27.67"
"2708626","205","29.86"
"2708626","203","9.96"
"2708626","208","234"
"2708626","204","8.37"
"2708627","204","8.69"
"2708627","205","30.71"
"2708627","208","242"
"2708627","203","10.31"
"2708628","204","9.39"
"2708628","205","30.43"
"2708628","203","9.74"
"2708628","208","245"
"2708629","205","25.98"
"2708629","204","7.8"
"2708629","208","208"
"2708629","203","8.68"
"2708630","203","9.29"
"2708630","205","27.63"
"2708630","204","8.22"
"2708630","208","221"
"2708631","208","240"
"2708631","203","9.51"
"2708631","204","9.46"
"2708631","205","29.44"
"2708632","203","9.51"
"2708632","205","30.01"
"2708632","208","230"
"2708632","204","8.06"
"2708633","204","8.45"
"2708633","208","239"
"2708633","203","9.96"
"2708633","205","30.81"
"2708634","208","246"
"2708634","204","9.3"
"2708634","205","30.89"
"2708634","203","9.57"
"2708635","205","27.52"
"2708635","203","12.25"
"2708635","208","274"
"2708635","204","12.71"
"2708636","204","13.07"
"2708636","203","11.46"
"2708636","205","27.8"
"2708636","208","275"
"2708637","203","10.66"
"2708637","205","28.08"
"2708637","208","276"
"2708637","204","13.43"
"2708638","204","11.91"
"2708638","203","11.74"
"2708638","208","282"
"2708638","205","31.98"
"2708639","203","11.74"
"2708639","205","31.98"
"2708639","204","11.91"
"2708639","208","282"
"2708640","208","282"
"2708640","203","11.74"
"2708640","205","31.98"
"2708640","204","11.91"
"2708641","208","287"
"2708641","203","11.49"
"2708641","204","12.58"
"2708641","205","31.84"
"2708642","208","296"
"2708642","203","12.92"
"2708642","204","15.01"
"2708642","205","27.19"
"2708643","204","8.62"
"2708643","208","254"
"2708643","205","31.24"
"2708643","203","12.78"
"2708644","208","256"
"2708644","205","29.77"
"2708644","203","13.56"
"2708644","204","9.22"
"2708645","208","259"
"2708645","204","9.82"
"2708645","203","14.35"
"2708645","205","28.3"
"2708646","203","12.34"
"2708646","205","26.98"
"2708646","208","267"
"2708646","204","12.1"
"2708647","204","12.54"
"2708647","208","269"
"2708647","203","11.55"
"2708647","205","27.33"
"2708648","205","27.68"
"2708648","208","270"
"2708648","204","12.98"
"2708648","203","10.75"
"2708649","204","12.35"
"2708649","208","280"
"2708649","205","30.62"
"2708649","203","11.5"
"2708650","204","12.35"
"2708650","208","280"
"2708650","205","30.62"
"2708650","203","11.5"
"2708651","203","11.5"
"2708651","205","30.62"
"2708651","208","280"
"2708651","204","12.35"
"2708652","204","12.94"
"2708652","208","282"
"2708652","205","30.36"
"2708652","203","11.06"
"2708653","203","12.81"
"2708653","204","13.05"
"2708653","208","278"
"2708653","205","27.28"
"2708654","208","254"
"2708654","204","8.45"
"2708654","203","12.94"
"2708654","205","31.41"
"2708655","205","32.24"
"2708655","208","250"
"2708655","204","7.83"
"2708655","203","12.63"
"2708656","203","13.26"
"2708656","208","257"
"2708656","204","9.07"
"2708656","205","30.58"
"2708657","204","13.36"
"2708657","205","24.25"
"2708657","208","277"
"2708657","203","14.72"
"2708658","205","26.62"
"2708658","203","13.85"
"2708658","208","274"
"2708658","204","12.4"
"2708659","204","13.02"
"2708659","208","278"
"2708659","203","13.33"
"2708659","205","26.64"
"2708660","208","276"
"2708660","203","11.28"
"2708660","205","25.14"
"2708660","204","14.43"
"2708661","205","25.14"
"2708661","203","11.28"
"2708661","204","14.43"
"2708661","208","276"
"2708662","204","14.43"
"2708662","208","276"
"2708662","203","11.28"
"2708662","205","25.14"
"2708663","205","26.62"
"2708663","203","11.55"
"2708663","208","241"
"2708663","204","9.87"
"2708664","204","9.83"
"2708664","205","28.38"
"2708664","203","11.5"
"2708664","208","248"
"2708665","208","259"
"2708665","205","30.11"
"2708665","204","10.53"
"2708665","203","10.94"
"2708666","204","9.16"
"2708666","208","222"
"2708666","203","11.43"
"2708666","205","23.67"
"2708667","208","239"
"2708667","204","9.97"
"2708667","203","10.97"
"2708667","205","26.42"
"2708668","203","11.42"
"2708668","204","9.29"
"2708668","208","233"
"2708668","205","25.98"
"2708669","208","227"
"2708669","203","10.88"
"2708669","204","8.34"
"2708669","205","27.01"
"2708670","204","8.59"
"2708670","208","234"
"2708670","205","28.21"
"2708670","203","10.98"
"2708671","208","245"
"2708671","205","29.14"
"2708671","204","9.53"
"2708671","203","10.58"
"2708672","203","9.29"
"2708672","204","6.63"
"2708672","205","26.88"
"2708672","208","203"
"2708673","203","9.46"
"2708673","205","28.64"
"2708673","208","225"
"2708673","204","8.18"
"2708674","204","13.69"
"2708674","208","276"
"2708674","203","7.46"
"2708674","205","31"
"2708675","204","12.26"
"2708675","205","38.28"
"2708675","208","293"
"2708675","203","7.58"
"2708676","204","13.66"
"2708676","208","285"
"2708676","205","27.58"
"2708676","203","12.4"
"2708677","204","11.41"
"2708677","203","11.8"
"2708677","208","280"
"2708677","205","31.82"
"2708678","203","10.13"
"2708678","205","23.59"
"2708678","204","11.68"
"2708678","208","241"
"2708679","203","10.02"
"2708679","208","244"
"2708679","204","10.14"
"2708679","205","27.82"
"2708680","204","17.36"
"2708680","208","304"
"2708680","203","13.56"
"2708680","205","22.77"
"2708681","204","14.8"
"2708681","205","27.2"
"2708681","208","296"
"2708681","203","12.84"
"2708682","204","15.31"
"2708682","205","21.06"
"2708682","203","12.07"
"2708682","208","272"
"2708683","205","25.31"
"2708683","203","11.67"
"2708683","208","270"
"2708683","204","13.34"
"2708684","203","17.59"
"2708684","204","22.51"
"2708684","208","389"
"2708684","205","29.49"
"2708685","205","31.31"
"2708685","204","17.69"
"2708685","208","343"
"2708685","203","14.84"
"2708686","205","53.39"
"2708686","204","10.5"
"2708686","208","345"
"2708686","203","9.19"
"2708687","204","12.38"
"2708687","203","11.77"
"2708687","208","267"
"2708687","205","28.62"
"2708688","203","11.4"
"2708688","204","10.4"
"2708688","208","265"
"2708688","205","32.96"
"2708689","205","23.58"
"2708689","208","289"
"2708689","204","16.35"
"2708689","203","13.05"
"2708690","203","12.51"
"2708690","205","28.13"
"2708690","208","284"
"2708690","204","13.98"
"2708691","203","9.61"
"2708691","208","226"
"2708691","204","10.64"
"2708691","205","24.39"
"2708692","208","231"
"2708692","205","28.74"
"2708692","204","9.29"
"2708692","203","9.67"
"2708693","204","13.62"
"2708693","205","26.53"
"2708693","203","8.73"
"2708693","208","264"
"2708694","204","11.88"
"2708694","203","7.81"
"2708694","205","30.54"
"2708694","208","261"
"2708695","205","21.88"
"2708695","204","17.36"
"2708695","208","287"
"2708695","203","10.58"
"2708696","205","26.09"
"2708696","208","280"
"2708696","204","15.23"
"2708696","203","9.48"
"2708697","208","223"
"2708697","203","7.18"
"2708697","205","22.72"
"2708697","204","11.64"
"2708698","205","26.72"
"2708698","203","6.68"
"2708698","204","10.52"
"2708698","208","228"
"2708699","204","14.5"
"2708699","208","292"
"2708699","205","25.63"
"2708699","203","14.02"
"2708700","208","270"
"2708700","204","14.14"
"2708700","203","5.62"
"2708700","205","30.02"
"2708701","205","27.12"
"2708701","203","6.68"
"2708701","208","258"
"2708701","204","13.61"
"2708702","203","7.58"
"2708702","204","14.7"
"2708702","205","27.02"
"2708702","208","272"
"2708703","205","27.02"
"2708703","208","266"
"2708703","203","7.59"
"2708703","204","14.09"
"2708704","203","5.65"
"2708704","208","112"
"2708704","204","2.65"
"2708704","205","17.23"
"2708705","205","14.05"
"2708705","208","192"
"2708705","204","11.13"
"2708705","203","8.76"
"2708706","208","192"
"2708706","203","8.76"
"2708706","205","14.05"
"2708706","204","11.13"
"2708707","203","9.4"
"2708707","208","314"
"2708707","204","15.12"
"2708707","205","35.09"
"2708708","203","6.9"
"2708708","205","11.07"
"2708708","208","113"
"2708708","204","4.6"
"2708709","204","16"
"2708709","208","291"
"2708709","205","29.91"
"2708709","203","7.19"
"2708710","205","31.5"
"2708710","208","265"
"2708710","204","13.16"
"2708710","203","5.75"
"2708711","208","333"
"2708711","203","12.09"
"2708711","204","19.2"
"2708711","205","27.45"
"2708712","205","29.91"
"2708712","204","16"
"2708712","203","7.19"
"2708712","208","291"
"2708713","205","27.45"
"2708713","208","309"
"2708713","204","16.46"
"2708713","203","12.57"
"2708714","203","7.35"
"2708714","204","15.09"
"2708714","205","29.91"
"2708714","208","283"
"2708715","205","48.38"
"2708715","204","20.97"
"2708715","208","415"
"2708715","203","6.92"
"2708716","203","8.76"
"2708716","208","168"
"2708716","205","17.99"
"2708716","204","7.2"
"2708717","203","14.43"
"2708717","205","36.1"
"2708717","208","281"
"2708717","204","8.63"
"2708718","205","9.37"
"2708718","208","157"
"2708718","203","5.82"
"2708718","204","10.83"
"2708719","204","10.06"
"2708719","205","7.73"
"2708719","208","173"
"2708719","203","12.86"
"2708720","204","6.14"
"2708720","203","5.26"
"2708720","205","29.64"
"2708720","208","195"
"2708721","203","8.51"
"2708721","205","9.38"
"2708721","204","11.96"
"2708721","208","178"
"2708722","205","17.2"
"2708722","204","6.33"
"2708722","203","2.44"
"2708722","208","135"
"2708723","204","19.73"
"2708723","203","10.51"
"2708723","208","345"
"2708723","205","31.92"
"2708724","205","39.78"
"2708724","208","273"
"2708724","204","7.58"
"2708724","203","11.17"
"2708725","204","2.94"
"2708725","203","6.73"
"2708725","205","54.27"
"2708725","208","268"
"2708726","208","274"
"2708726","205","15.44"
"2708726","204","19.19"
"2708726","203","9.92"
"2708727","204","15.66"
"2708727","203","8.38"
"2708727","205","43.76"
"2708727","208","349"
"2708728","208","341"
"2708728","203","11.46"
"2708728","204","19.18"
"2708728","205","30.89"
"2708729","203","8.27"
"2708729","204","15.15"
"2708729","205","10.35"
"2708729","208","212"
"2708730","204","17.47"
"2708730","208","310"
"2708730","203","5.14"
"2708730","205","33.16"
"2708731","205","12.12"
"2708731","203","15.5"
"2708731","208","387"
"2708731","204","30.63"
"2708732","203","10.29"
"2708732","205","11.68"
"2708732","204","23.51"
"2708732","208","299"
"2708733","208","365"
"2708733","204","29.23"
"2708733","203","11.91"
"2708733","205","13.74"
"2708734","205","27.9"
"2708734","203","10.26"
"2708734","204","11.92"
"2708734","208","260"
"2708735","208","198"
"2708735","203","5.07"
"2708735","205","27.03"
"2708735","204","7.78"
"2708736","208","233"
"2708736","203","10.35"
"2708736","204","10.25"
"2708736","205","24.49"
"2708737","205","27.85"
"2708737","203","9.32"
"2708737","208","256"
"2708737","204","11.82"
"2708738","205","27.9"
"2708738","203","10.26"
"2708738","208","260"
"2708738","204","11.92"
"2708739","203","9.66"
"2708739","208","244"
"2708739","205","29.68"
"2708739","204","9.62"
"2708740","203","10.71"
"2708740","205","24.49"
"2708740","208","215"
"2708740","204","8.21"
"2708741","204","7.91"
"2708741","208","207"
"2708741","203","9.39"
"2708741","205","24.57"
"2708742","204","7.5"
"2708742","203","10.61"
"2708742","205","24.38"
"2708742","208","208"
"2708743","204","11.29"
"2708743","208","265"
"2708743","205","30.9"
"2708743","203","10.01"
"2708744","203","6.2"
"2708744","205","16.98"
"2708744","208","224"
"2708744","204","14.68"
"2708745","204","8.21"
"2708745","205","9.38"
"2708745","208","167"
"2708745","203","13.78"
"2708746","203","7.6"
"2708746","205","19.27"
"2708746","208","237"
"2708746","204","14.45"
"2708747","204","10.75"
"2708747","205","18.4"
"2708747","203","4.95"
"2708747","208","189"
"2708748","208","217"
"2708748","205","20.97"
"2708748","203","8.2"
"2708748","204","11.17"
"2708749","205","20.36"
"2708749","203","7.94"
"2708749","208","243"
"2708749","204","14.56"
"2708750","204","4.97"
"2708750","205","16.17"
"2708750","203","7.45"
"2708750","208","139"
"2708751","208","97"
"2708751","205","13.26"
"2708751","204","3.41"
"2708751","203","3.24"
"2708752","204","10.69"
"2708752","208","185"
"2708752","205","11.36"
"2708752","203","10.83"
"2708753","205","13.1"
"2708753","203","13.63"
"2708753","204","10.92"
"2708753","208","206"
"2708754","204","4.42"
"2708754","205","14.39"
"2708754","203","6.63"
"2708754","208","124"
"2708755","208","207"
"2708755","205","13.76"
"2708755","204","10.79"
"2708755","203","13.33"
"2708756","208","205"
"2708756","203","13.74"
"2708756","205","14.01"
"2708756","204","10.37"
"2708757","208","201"
